# $E$ (ev)	Int (arb. units)
-2.927302e-01	2.371461e+00
-3.030695e-01	2.550553e+00
-3.134087e-01	2.729645e+00
-3.237480e-01	2.516018e+00
-3.340872e-01	2.230953e+00
-3.444265e-01	2.109874e+00
-3.547658e-01	2.207840e+00
-3.651050e-01	2.304896e+00
-3.754443e-01	2.313252e+00
-3.857835e-01	2.321608e+00
-3.961228e-01	2.445695e+00
-4.064620e-01	2.649482e+00
-4.168013e-01	2.770916e+00
-4.271405e-01	2.502004e+00
-4.374798e-01	2.233091e+00
-4.478191e-01	2.327741e+00
-4.581583e-01	2.539572e+00
-4.684976e-01	2.632927e+00
-4.788368e-01	2.494528e+00
-4.891761e-01	2.356128e+00
-4.995153e-01	2.292647e+00
-5.098546e-01	2.235653e+00
-5.201939e-01	2.211269e+00
-5.305331e-01	2.219191e+00
-5.408724e-01	2.232635e+00
-5.512116e-01	2.305998e+00
-5.615509e-01	2.379361e+00
-5.718901e-01	2.518293e+00
-5.822294e-01	2.690047e+00
-5.925687e-01	2.861575e+00
-6.029079e-01	3.032419e+00
-6.132472e-01	3.203262e+00
-6.235864e-01	3.078162e+00
-6.339257e-01	2.892649e+00
-6.442649e-01	2.880079e+00
-6.546042e-01	3.113822e+00
-6.649435e-01	3.347565e+00
-6.752827e-01	3.177627e+00
-6.856220e-01	3.005470e+00
-6.959612e-01	2.995850e+00
-7.063005e-01	3.105601e+00
-7.166397e-01	3.218338e+00
-7.269790e-01	3.346916e+00
-7.373183e-01	3.475493e+00
-7.476575e-01	3.449131e+00
-7.579968e-01	3.368507e+00
-7.683360e-01	3.287884e+00
-7.786753e-01	3.207260e+00
-7.890145e-01	3.126637e+00
-7.993538e-01	3.197215e+00
-8.096931e-01	3.283723e+00
-8.200323e-01	3.370231e+00
-8.303716e-01	3.456739e+00
-8.407108e-01	3.539235e+00
-8.510501e-01	3.567395e+00
-8.613893e-01	3.595554e+00
-8.717286e-01	3.623713e+00
-8.820679e-01	3.651872e+00
-8.924071e-01	3.671470e+00
-9.027464e-01	3.662856e+00
-9.130856e-01	3.654243e+00
-9.234249e-01	3.645629e+00
-9.337641e-01	3.637015e+00
-9.441034e-01	3.646145e+00
-9.544426e-01	3.682239e+00
-9.647819e-01	3.718332e+00
-9.751212e-01	3.754426e+00
-9.854604e-01	3.790520e+00
-9.957997e-01	3.810922e+00
-1.006139e+00	3.819041e+00
-1.016478e+00	3.827161e+00
-1.026817e+00	3.835281e+00
-1.037157e+00	3.843400e+00
-1.047496e+00	3.736224e+00
-1.057835e+00	3.585316e+00
-1.068174e+00	3.434407e+00
-1.078514e+00	3.283499e+00
-1.088853e+00	3.132590e+00
-1.099192e+00	3.191885e+00
-1.109532e+00	3.277410e+00
-1.119871e+00	3.362934e+00
-1.130210e+00	3.448459e+00
-1.140549e+00	3.530934e+00
-1.150889e+00	3.559059e+00
-1.161228e+00	3.587183e+00
-1.171567e+00	3.615308e+00
-1.181906e+00	3.643432e+00
-1.192246e+00	3.685693e+00
-1.202585e+00	3.778908e+00
-1.212924e+00	3.872124e+00
-1.223263e+00	3.965339e+00
-1.233603e+00	4.058554e+00
-1.243942e+00	4.071084e+00
-1.254281e+00	3.952668e+00
-1.264620e+00	3.834252e+00
-1.274960e+00	3.715836e+00
-1.285299e+00	3.597420e+00
-1.295638e+00	3.709968e+00
-1.305977e+00	4.015098e+00
-1.316317e+00	4.320227e+00
-1.326656e+00	4.625356e+00
-1.336995e+00	4.930485e+00
-1.347334e+00	4.932412e+00
-1.357674e+00	4.810120e+00
-1.368013e+00	4.687827e+00
-1.378352e+00	4.565535e+00
-1.388691e+00	4.443242e+00
-1.399031e+00	4.502148e+00
-1.409370e+00	4.587310e+00
-1.419709e+00	4.672472e+00
-1.430048e+00	4.757633e+00
-1.440388e+00	4.826788e+00
-1.450727e+00	4.485094e+00
-1.461066e+00	4.143401e+00
-1.471405e+00	3.801707e+00
-1.481745e+00	3.460014e+00
-1.492084e+00	3.226647e+00
-1.502423e+00	3.422390e+00
-1.512763e+00	3.618133e+00
-1.523102e+00	3.813876e+00
-1.533441e+00	4.009619e+00
-1.543780e+00	4.107089e+00
-1.554120e+00	4.034051e+00
-1.564459e+00	3.961014e+00
-1.574798e+00	3.887977e+00
-1.585137e+00	3.814939e+00
-1.595477e+00	3.838741e+00
-1.605816e+00	3.948527e+00
-1.616155e+00	4.058313e+00
-1.626494e+00	4.168099e+00
-1.636834e+00	4.277885e+00
-1.647173e+00	4.243650e+00
-1.657512e+00	4.145838e+00
-1.667851e+00	4.048026e+00
-1.678191e+00	3.950214e+00
-1.688530e+00	3.852403e+00
-1.698869e+00	3.894390e+00
-1.709208e+00	3.959550e+00
-1.719548e+00	4.024710e+00
-1.729887e+00	4.089870e+00
-1.740226e+00	4.155386e+00
-1.750565e+00	4.236814e+00
-1.760905e+00	4.318243e+00
-1.771244e+00	4.399671e+00
-1.781583e+00	4.481099e+00
-1.791922e+00	4.513290e+00
-1.802262e+00	4.329914e+00
-1.812601e+00	4.146537e+00
-1.822940e+00	3.963161e+00
-1.833279e+00	3.779785e+00
-1.843619e+00	3.734629e+00
-1.853958e+00	3.946169e+00
-1.864297e+00	4.157708e+00
-1.874637e+00	4.369248e+00
-1.884976e+00	4.580788e+00
-1.895315e+00	4.694334e+00
-1.905654e+00	4.715249e+00
-1.915994e+00	4.736164e+00
-1.926333e+00	4.757079e+00
-1.936672e+00	4.777994e+00
-1.947011e+00	4.719294e+00
-1.957351e+00	4.622804e+00
-1.967690e+00	4.526314e+00
-1.978029e+00	4.429825e+00
-1.988368e+00	4.333335e+00
-1.998708e+00	4.288967e+00
-2.009047e+00	4.254365e+00
-2.019386e+00	4.219763e+00
-2.029725e+00	4.185161e+00
-2.040065e+00	4.151435e+00
-2.050404e+00	4.257061e+00
-2.060743e+00	4.362688e+00
-2.071082e+00	4.468314e+00
-2.081422e+00	4.573940e+00
-2.091761e+00	4.676555e+00
-2.102100e+00	4.764499e+00
-2.112439e+00	4.852442e+00
-2.122779e+00	4.940386e+00
-2.133118e+00	5.028330e+00
-2.143457e+00	5.116273e+00
-2.153796e+00	5.204217e+00
-2.164136e+00	5.292161e+00
-2.174475e+00	5.380104e+00
-2.184814e+00	5.468048e+00
-2.195153e+00	5.525353e+00
-2.205493e+00	5.551828e+00
-2.215832e+00	5.578304e+00
-2.226171e+00	5.604779e+00
-2.236511e+00	5.631254e+00
-2.246850e+00	5.657729e+00
-2.257189e+00	5.684204e+00
-2.267528e+00	5.710679e+00
-2.277868e+00	5.737154e+00
-2.288207e+00	5.763629e+00
-2.298546e+00	5.803503e+00
-2.308885e+00	5.846188e+00
-2.319225e+00	5.888873e+00
-2.329564e+00	5.931558e+00
-2.339903e+00	5.974242e+00
-2.350242e+00	6.016927e+00
-2.360582e+00	6.059612e+00
-2.370921e+00	6.102297e+00
-2.381260e+00	6.144982e+00
-2.391599e+00	6.187346e+00
-2.401939e+00	6.227957e+00
-2.412278e+00	6.268568e+00
-2.422617e+00	6.309179e+00
-2.432956e+00	6.349790e+00
-2.443296e+00	6.390401e+00
-2.453635e+00	6.431012e+00
-2.463974e+00	6.471623e+00
-2.474313e+00	6.512234e+00
-2.484653e+00	6.552845e+00
-2.494992e+00	6.612359e+00
-2.505331e+00	6.692120e+00
-2.515670e+00	6.771882e+00
-2.526010e+00	6.851644e+00
-2.536349e+00	6.931405e+00
-2.546688e+00	7.011167e+00
-2.557027e+00	7.090929e+00
-2.567367e+00	7.170690e+00
-2.577706e+00	7.250452e+00
-2.588045e+00	7.330214e+00
-2.598384e+00	7.385352e+00
-2.608724e+00	7.434750e+00
-2.619063e+00	7.484147e+00
-2.629402e+00	7.533544e+00
-2.639742e+00	7.582942e+00
-2.650081e+00	7.632339e+00
-2.660420e+00	7.681737e+00
-2.670759e+00	7.731134e+00
-2.681099e+00	7.780532e+00
-2.691438e+00	7.838089e+00
-2.701777e+00	7.946162e+00
-2.712116e+00	8.054235e+00
-2.722456e+00	8.162309e+00
-2.732795e+00	8.270382e+00
-2.743134e+00	8.378455e+00
-2.753473e+00	8.486529e+00
-2.763813e+00	8.594602e+00
-2.774152e+00	8.702675e+00
-2.784491e+00	8.810748e+00
-2.794830e+00	8.861850e+00
-2.805170e+00	8.847977e+00
-2.815509e+00	8.834104e+00
-2.825848e+00	8.820231e+00
-2.836187e+00	8.806358e+00
-2.846527e+00	8.792485e+00
-2.856866e+00	8.778612e+00
-2.867205e+00	8.764739e+00
-2.877544e+00	8.750866e+00
-2.887884e+00	8.736992e+00
-2.898223e+00	8.816875e+00
-2.908562e+00	8.920886e+00
-2.918901e+00	9.024898e+00
-2.929241e+00	9.128910e+00
-2.939580e+00	9.232921e+00
-2.949919e+00	9.336933e+00
-2.960258e+00	9.440945e+00
-2.970598e+00	9.544956e+00
-2.980937e+00	9.648968e+00
-2.991276e+00	9.751988e+00
-3.001616e+00	9.847969e+00
-3.011955e+00	9.943949e+00
-3.022294e+00	1.003993e+01
-3.032633e+00	1.013591e+01
-3.042973e+00	1.023189e+01
-3.053312e+00	1.032787e+01
-3.063651e+00	1.042385e+01
-3.073990e+00	1.051983e+01
-3.084330e+00	1.061581e+01
-3.094669e+00	1.067870e+01
-3.105008e+00	1.070139e+01
-3.115347e+00	1.072408e+01
-3.125687e+00	1.074678e+01
-3.136026e+00	1.076947e+01
-3.146365e+00	1.079216e+01
-3.156704e+00	1.081485e+01
-3.167044e+00	1.083754e+01
-3.177383e+00	1.086024e+01
-3.187722e+00	1.088293e+01
-3.198061e+00	1.089464e+01
-3.208401e+00	1.090325e+01
-3.218740e+00	1.091185e+01
-3.229079e+00	1.092046e+01
-3.239418e+00	1.092907e+01
-3.249758e+00	1.093767e+01
-3.260097e+00	1.094628e+01
-3.270436e+00	1.095489e+01
-3.280775e+00	1.096350e+01
-3.291115e+00	1.098833e+01
-3.301454e+00	1.114746e+01
-3.311793e+00	1.130659e+01
-3.322132e+00	1.146572e+01
-3.332472e+00	1.162485e+01
-3.342811e+00	1.178397e+01
-3.353150e+00	1.194310e+01
-3.363489e+00	1.210223e+01
-3.373829e+00	1.226136e+01
-3.384168e+00	1.242049e+01
-3.394507e+00	1.250033e+01
-3.404847e+00	1.247757e+01
-3.415186e+00	1.245482e+01
-3.425525e+00	1.243206e+01
-3.435864e+00	1.240931e+01
-3.446204e+00	1.238655e+01
-3.456543e+00	1.236379e+01
-3.466882e+00	1.234104e+01
-3.477221e+00	1.231828e+01
-3.487561e+00	1.229553e+01
-3.497900e+00	1.233321e+01
-3.508239e+00	1.238955e+01
-3.518578e+00	1.244589e+01
-3.528918e+00	1.250223e+01
-3.539257e+00	1.255858e+01
-3.549596e+00	1.261492e+01
-3.559935e+00	1.267126e+01
-3.570275e+00	1.272760e+01
-3.580614e+00	1.278394e+01
-3.590953e+00	1.283956e+01
-3.601292e+00	1.288800e+01
-3.611632e+00	1.293644e+01
-3.621971e+00	1.298487e+01
-3.632310e+00	1.303331e+01
-3.642649e+00	1.308175e+01
-3.652989e+00	1.313019e+01
-3.663328e+00	1.317863e+01
-3.673667e+00	1.322707e+01
-3.684006e+00	1.327551e+01
-3.694346e+00	1.331774e+01
-3.704685e+00	1.335141e+01
-3.715024e+00	1.338508e+01
-3.725363e+00	1.341875e+01
-3.735703e+00	1.345243e+01
-3.746042e+00	1.348610e+01
-3.756381e+00	1.351977e+01
-3.766721e+00	1.355344e+01
-3.777060e+00	1.358711e+01
-3.787399e+00	1.362078e+01
-3.797738e+00	1.361344e+01
-3.808078e+00	1.359231e+01
-3.818417e+00	1.357118e+01
-3.828756e+00	1.355004e+01
-3.839095e+00	1.352891e+01
-3.849435e+00	1.350778e+01
-3.859774e+00	1.348665e+01
-3.870113e+00	1.346552e+01
-3.880452e+00	1.344439e+01
-3.890792e+00	1.342774e+01
-3.901131e+00	1.346517e+01
-3.911470e+00	1.350260e+01
-3.921809e+00	1.354003e+01
-3.932149e+00	1.357746e+01
-3.942488e+00	1.361489e+01
-3.952827e+00	1.365232e+01
-3.963166e+00	1.368975e+01
-3.973506e+00	1.372719e+01
-3.983845e+00	1.376462e+01
-3.994184e+00	1.377518e+01
-4.004523e+00	1.374623e+01
-4.014863e+00	1.371728e+01
-4.025202e+00	1.368833e+01
-4.035541e+00	1.365938e+01
-4.045880e+00	1.363043e+01
-4.056220e+00	1.360148e+01
-4.066559e+00	1.357252e+01
-4.076898e+00	1.354357e+01
-4.087237e+00	1.351462e+01
-4.097577e+00	1.341626e+01
-4.107916e+00	1.329259e+01
-4.118255e+00	1.316892e+01
-4.128595e+00	1.304526e+01
-4.138934e+00	1.292159e+01
-4.149273e+00	1.279792e+01
-4.159612e+00	1.267425e+01
-4.169952e+00	1.255058e+01
-4.180291e+00	1.242692e+01
-4.190630e+00	1.230502e+01
-4.200969e+00	1.221039e+01
-4.211309e+00	1.211577e+01
-4.221648e+00	1.202114e+01
-4.231987e+00	1.192652e+01
-4.242326e+00	1.183189e+01
-4.252666e+00	1.173727e+01
-4.263005e+00	1.164264e+01
-4.273344e+00	1.154802e+01
-4.283683e+00	1.145339e+01
-4.294023e+00	1.138070e+01
-4.304362e+00	1.134245e+01
-4.314701e+00	1.130419e+01
-4.325040e+00	1.126594e+01
-4.335380e+00	1.122769e+01
-4.345719e+00	1.118944e+01
-4.356058e+00	1.115119e+01
-4.366397e+00	1.111294e+01
-4.376737e+00	1.107468e+01
-4.387076e+00	1.103643e+01
-4.397415e+00	1.086795e+01
-4.407754e+00	1.064812e+01
-4.418094e+00	1.042828e+01
-4.428433e+00	1.020845e+01
-4.438772e+00	9.988616e+00
-4.449111e+00	9.768782e+00
-4.459451e+00	9.548948e+00
-4.469790e+00	9.329114e+00
-4.480129e+00	9.109280e+00
-4.490468e+00	8.900967e+00
-4.500808e+00	8.935389e+00
-4.511147e+00	8.969810e+00
-4.521486e+00	9.004231e+00
-4.531826e+00	9.038652e+00
-4.542165e+00	9.073074e+00
-4.552504e+00	9.107495e+00
-4.562843e+00	9.141916e+00
-4.573183e+00	9.176338e+00
-4.583522e+00	9.210759e+00
-4.593861e+00	9.261015e+00
-4.604200e+00	9.337839e+00
-4.614540e+00	9.414663e+00
-4.624879e+00	9.491487e+00
-4.635218e+00	9.568311e+00
-4.645557e+00	9.645135e+00
-4.655897e+00	9.721959e+00
-4.666236e+00	9.798783e+00
-4.676575e+00	9.875607e+00
-4.686914e+00	9.952431e+00
-4.697254e+00	9.873565e+00
-4.707593e+00	9.728470e+00
-4.717932e+00	9.583376e+00
-4.728271e+00	9.438281e+00
-4.738611e+00	9.293186e+00
-4.748950e+00	9.148092e+00
-4.759289e+00	9.002997e+00
-4.769628e+00	8.857903e+00
-4.779968e+00	8.712808e+00
-4.790307e+00	8.570767e+00
-4.800646e+00	8.528544e+00
-4.810985e+00	8.486321e+00
-4.821325e+00	8.444098e+00
-4.831664e+00	8.401875e+00
-4.842003e+00	8.359652e+00
-4.852342e+00	8.317428e+00
-4.862682e+00	8.275205e+00
-4.873021e+00	8.232982e+00
-4.883360e+00	8.190759e+00
-4.893700e+00	8.163074e+00
-4.904039e+00	8.161481e+00
-4.914378e+00	8.159888e+00
-4.924717e+00	8.158295e+00
-4.935057e+00	8.156702e+00
-4.945396e+00	8.155109e+00
-4.955735e+00	8.153517e+00
-4.966074e+00	8.151924e+00
-4.976414e+00	8.150331e+00
-4.986753e+00	8.148738e+00
-4.997092e+00	8.066511e+00
-5.007431e+00	7.947365e+00
-5.017771e+00	7.828219e+00
-5.028110e+00	7.709073e+00
-5.038449e+00	7.589928e+00
-5.048788e+00	7.470782e+00
-5.059128e+00	7.351636e+00
-5.069467e+00	7.232490e+00
-5.079806e+00	7.113344e+00
-5.090145e+00	6.996497e+00
-5.100485e+00	7.040861e+00
-5.110824e+00	7.085225e+00
-5.121163e+00	7.129588e+00
-5.131502e+00	7.173952e+00
-5.141842e+00	7.218316e+00
-5.152181e+00	7.262679e+00
-5.162520e+00	7.307043e+00
-5.172859e+00	7.351407e+00
-5.183199e+00	7.395770e+00
-5.193538e+00	7.417414e+00
-5.203877e+00	7.395380e+00
-5.214216e+00	7.373346e+00
-5.224556e+00	7.351312e+00
-5.234895e+00	7.329279e+00
-5.245234e+00	7.307245e+00
-5.255574e+00	7.285211e+00
-5.265913e+00	7.263178e+00
-5.276252e+00	7.241144e+00
-5.286591e+00	7.219110e+00
-5.296931e+00	7.156474e+00
-5.307270e+00	7.073868e+00
-5.317609e+00	6.991262e+00
-5.327948e+00	6.908656e+00
-5.338288e+00	6.826050e+00
-5.348627e+00	6.743444e+00
-5.358966e+00	6.660838e+00
-5.369305e+00	6.578232e+00
-5.379645e+00	6.495626e+00
-5.389984e+00	6.413020e+00
-5.400323e+00	6.441719e+00
-5.410662e+00	6.470592e+00
-5.421002e+00	6.499465e+00
-5.431341e+00	6.528338e+00
-5.441680e+00	6.557211e+00
-5.452019e+00	6.586084e+00
-5.462359e+00	6.614958e+00
-5.472698e+00	6.643831e+00
-5.483037e+00	6.672704e+00
-5.493376e+00	6.665532e+00
-5.503716e+00	6.584028e+00
-5.514055e+00	6.502525e+00
-5.524394e+00	6.421021e+00
-5.534733e+00	6.339518e+00
-5.545073e+00	6.258014e+00
-5.555412e+00	6.176511e+00
-5.565751e+00	6.095007e+00
-5.576090e+00	6.013504e+00
-5.586430e+00	5.932000e+00
-5.596769e+00	5.923669e+00
-5.607108e+00	5.953931e+00
-5.617447e+00	5.984194e+00
-5.627787e+00	6.014457e+00
-5.638126e+00	6.044720e+00
-5.648465e+00	6.074982e+00
-5.658805e+00	6.105245e+00
-5.669144e+00	6.135508e+00
-5.679483e+00	6.165770e+00
-5.689822e+00	6.196033e+00
-5.700162e+00	6.179088e+00
-5.710501e+00	6.161318e+00
-5.720840e+00	6.143548e+00
-5.731179e+00	6.125778e+00
-5.741519e+00	6.108008e+00
-5.751858e+00	6.090237e+00
-5.762197e+00	6.072467e+00
-5.772536e+00	6.054697e+00
-5.782876e+00	6.036927e+00
-5.793215e+00	6.008456e+00
-5.803554e+00	5.956270e+00
-5.813893e+00	5.904084e+00
-5.824233e+00	5.851898e+00
-5.834572e+00	5.799713e+00
-5.844911e+00	5.747527e+00
-5.855250e+00	5.695341e+00
-5.865590e+00	5.643155e+00
-5.875929e+00	5.590970e+00
-5.886268e+00	5.538784e+00
-5.896607e+00	5.504649e+00
-5.906947e+00	5.480711e+00
-5.917286e+00	5.456772e+00
-5.927625e+00	5.432833e+00
-5.937964e+00	5.408894e+00
-5.948304e+00	5.384955e+00
-5.958643e+00	5.361016e+00
-5.968982e+00	5.337077e+00
-5.979321e+00	5.313138e+00
-5.989661e+00	5.289199e+00
-6.000000e+00	5.276431e+00
